RISM_ID,ID,200a_f
850802903,IT\ICCU\LO1\1475857,Sonata per timpano (mano sinistra) e pianoforte | K. Sonnenfeld
850802904,IT\ICCU\LO1\1476184,Accademia Ghidini. Cantata Prima | [Carlo Lenzi]
850802906,IT\ICCU\LO1\1476186,Cantata Prima Per l'Accademia Ghidini a S. Franc.o 1784 Origin[ale] | di Lenzi
850802907,IT\ICCU\LO1\1476336,Duetto Ebben a te ferisci Nell'Opera la Semiramide | Del Maestro Rossini
850802911,IT\ICCU\LO1\1475864,Concert fo tympan and string orchestra | Kurt Sonnenfeld
850802915,IT\ICCU\LO1\1475058,Sonata quarta con due Viole obligate | [Carlo Lenzi]
850802916,IT\ICCU\LO1\1475705,Sei Suonate fatte per la fonzione del Venerdì S.to in Cadice | di Carlo Lenzi
850802917,IT\ICCU\LO1\1475707,"Suonata Seconda flauti a becco, o flute o pure oboé obligati | [Carlo Lenzi]"
850802918,IT\ICCU\TO0\1874072,[Lentamente] Canzone slow | Testo e musica di Oscar Cristalli
850802920,IT\ICCU\TO0\1874088,È un valzer... | canzone-valzer a ritmo lento di
850802924,IT\ICCU\LO1\1477508,E' giorno di festa | del M.o Al. Marinelli
850802925,IT\ICCU\LO1\1477512,Coro della Bandiera | A.dro Marinelli
850802929,IT\ICCU\LO1\1476251,Sonata per Cembalo o Piano-Forte Con accompagnamento di flauto e violoncello | Del Sig.r Hoffmeister
850802931,IT\ICCU\LO1\1476260,Cantata Pr.ma [e cantata 2.da] per il Semin.o Alto solo | del Lenzi
850802932,IT\ICCU\LO1\1476261,"Sonata per Cembalo con Violino, e Violoncello, Opera 12 | Del Sig:r Giuseppe Haydn"
850802935,IT\ICCU\LO1\1475197,Funkenspiel | Kurt Sonnenfeld
850802936,IT\ICCU\LO1\1477514,Didon Abandonée | De la Composition De M.r Le Picq
850802947,IT\ICCU\TO0\1874100,Busoni | *Berceuse elegiaque
850802948,IT\ICCU\TO0\1874104,Ave Maria | Felice Fasola
850802952,IT\ICCU\LO1\1475854,Concerto per timpano e orchestra | [Kurt Sonnenfeld]
850802953,IT\ICCU\LO1\1475855,Sonata per timpano (mano sinistra) e pianoforte | Kurt Sonnenfeld
850802954,IT\ICCU\LO1\1476256,Cantata Prima Alto solo per S.ta M.a | del Lenzi
850802955,IT\ICCU\LO1\1475709,Suonata Terza | [Carlo Lenzi]
850802956,IT\ICCU\LO1\1476310,Costa o Figli d'Adamo | Del Sig.r Carlo Lenzi
850802958,IT\ICCU\LO1\1475917,Marcia funebre. Trauermarsch | Kurt Sonnenfeld
850802959,IT\ICCU\LO1\1475713,Suonata quinta con due Orchestre obligate | [Carlo Lenzi]
850802960,IT\ICCU\LO1\1475718,Suonata sesta con le flute obligate a sole | [Carlo Lenzi]
850802961,IT\ICCU\LO1\1476317,Terzetto dell'Egloga | [Carlo Lenzi]
850802962,IT\ICCU\LO1\1476318,La Libertà Peregrina | [Carlo Lenzi]
850802963,IT\ICCU\LO1\1476323,Cantate diverse | [Carlo Lenzi]
850802966,IT\ICCU\TO0\1877913,Partenope | Scena VII
850802968,IT\ICCU\LO1\1482522,Stellina e l'orso | di G. Adami
850802969,IT\ICCU\LO1\1482546,Stellina e l'Orso | di G. Adami
850802971,IT\ICCU\TO0\1877942,"From ""Melothesia"" (1637) | Locke"
850802972,IT\ICCU\LO1\1482642,Stellina e l'Orso | Di Giuseppe Adami
850802974,IT\ICCU\LO1\1482696,Stellina e l'Orso | Di Giuseppe Adami
850802976,IT\ICCU\LO1\1483461,"Missa in honorem S. Caeciliae | Luigi Manenti,Via dei Musei 17, Brescia"
850802979,IT\ICCU\LO1\1481425,1944-45 | Di Giuseppe Manfredi
850802980,IT\ICCU\LO1\1480599,La Macchina Meravigliosa | Testo di Edoardo Ziletti
850802981,IT\ICCU\LO1\1480951,Terra senza passato | di Nino Pivetta
850802982,IT\ICCU\LO1\1481091,Terra senza passato | Luigi Manenti
850802985,IT\ICCU\LO1\1479559,Tito e Lucietta | Libretto di A. P. Bonazzoli
850802988,IT\ICCU\LO1\1482096,La galla | Luigi Manetti
850802990,IT\ICCU\LO1\1482666,Stellina e l'Orso | Di G. Adami
850802994,IT\ICCU\LO1\1482738,Stellina e l'Orso | di G. Adami
850802997,IT\ICCU\LO1\1481563,1944-45 | Di Giuseppe Manfredi
850802999,IT\ICCU\LO1\1481506,1944-45 | Di Giuseppe Manfredi
850803000,IT\ICCU\LO1\1483421,Kirie | L. Manenti
850803001,IT\ICCU\LO1\1480970,Sinfonia | di Amadeo Mozart
850803002,IT\ICCU\LO1\1481010,Terra senza passato | di Nino Pivetta
850803007,IT\ICCU\LO1\1480530,Il velo di Tanite | M.o Luigi Manenti
850803009,IT\ICCU\TO0\1877973,G.B. Bononcini | *Duet
850803010,IT\ICCU\LO1\1483143,L'Oasi della Virtù | Libretto di R. Fusilli
850803011,IT\ICCU\LO1\1479549,Tito e Lucietta | di Anna Paola Bonazzoli
850803012,IT\ICCU\LO1\1483136,L'Oasi della Virtù | di R. Fusilli
850803016,IT\ICCU\LO1\1479113,Neri | di Rosa Paini
850803022,IT\ICCU\LO1\1480011,Salambò | di Francesco Mascialino
850803024,IT\ICCU\LO1\1481210,Quintetti per archi | W.A. Mozart
850803026,IT\ICCU\LO1\1481990,La galla | Testo di Edoardo Ziletti
850803028,IT\ICCU\TO0\1877949,"A Pastoral Elegie to the memory of my deare Brother, William Lawes | Henry Lawes"
850803029,IT\ICCU\LO1\1480066,Salambò | S. Manenti
850803030,IT\ICCU\LO1\1480416,Il Velo di Tanite | Francesco Mascialino
850803035,IT\ICCU\LO1\1479696,Tito e Lucietta | di A. P. Bonazzoli
850803037,IT\ICCU\LO1\1479760,Omaggio a Gaetano Donizetti | di Saverio Mercadante
850803039,IT\ICCU\LO1\1479776,Sei Variazioni per il Violino Solo | del Signore Mestrino
850803040,IT\ICCU\LO1\1481684,La galla | Testo di Edoardo Ziletti
850803041,IT\ICCU\LO1\1479117,Neri | Libretto di Rosa Paini
850803044,IT\ICCU\LO1\1481692,La galla | Testo di Edoardo Ziletti
850803045,IT\ICCU\LO1\1479161,I Martiri del Messico | Parole di P. L. Grazioli
850803047,IT\ICCU\LO1\1481698,La galla | Luigi Manenti
850803048,IT\ICCU\LO1\1487690,Sonata in do per Violino e pianoforte (1956) | Luigi Manenti
850803050,IT\ICCU\MSM\0292355,Io col mio gran dolore | E. Heine
850803056,IT\ICCU\MSM\0292350,I desideri fioriscono | E. Heine
850803057,IT\ICCU\LO1\1484778,"Ad te levavi | Luigi Manenti, segn[a]llazione e premio U.C.A.I.1946"
850803058,IT\ICCU\LO1\1487413,"Quartetto in Re Maggiore, 1950 | Luigi Manenti, Brescia, Via Musei 17"
850803060,IT\ICCU\LO1\1487338,Berceuse | Luigi Manenti
850803061,IT\ICCU\LO1\1487476,Sinfonia sopra un tema fugato per Orchestra | di E[ugenio] Perolini
850803062,IT\ICCU\LO1\1487478,"Divertimento per Violoncello, con accompagnamento di P.F. Composto e dedicato al suo amico, collega e patriotto Alfredo Piatti | da Francesco Pezzoli"
850803063,IT\ICCU\LO1\1487711,Sonata 4. in fa per Violino e Pianoforte | Luigi Manenti
850803064,IT\ICCU\LO1\1487479,"In vacanza Quartettino per Violoncelli composto, dedicato ed offerto alla Pia Scuola Mus.le di Bergamo | da Alfredo Piatti"
850803068,IT\ICCU\LO1\1484904,Finestra illuminata | di G. Pascoli
850803069,IT\ICCU\LO1\1484919,Finestra illuminata | di G. Pascoli
850803073,IT\ICCU\LO1\1484934,[Solo Piango il Mio Cordoglio | Heine]
850803074,IT\ICCU\LO1\1487393,Burlesca | Luigi Manenti
850803075,IT\ICCU\LO1\1487438,Quartetto in Re maggiore | Luigi Manenti
850803082,IT\ICCU\LO1\1484948,La tua manina mettimi sul cuore | di Heine
850803083,IT\ICCU\LO1\1484956,Liriche per Canto e Piano | L. Manenti
850803089,IT\ICCU\LUA\0516757,Terzetto | Quel tuo valor guerriero
850803090,IT\ICCU\LUA\0516763,"Scena, e Cavatina | Oh! che non sa quest'anima"
850803096,IT\ICCU\LO1\1487297,"Preludio da un episodio della Vita di S. Teresa del Gesù, per orchestra d'archi | Luigi Manenti"
850803097,IT\ICCU\LO1\1487299,Preludio per Orch. d'archi (da un episodio della Vita di S. Teresa del Bambino Gesù) | Luigi Manenti
850803098,IT\ICCU\LO1\1486272,Campane di Pasqua | Testo di A. P. Bonazzoli
850803099,IT\ICCU\LO1\1486274,Nessuno sa | Luigi Manenti
850803100,IT\ICCU\LO1\1487937,"Primi colloqui | Luigi Manenti, 1958"
850803113,IT\ICCU\MSM\0292338,O falce di luna calante | G. D'Annunzio
850803114,IT\ICCU\MSM\0292346,Sangue | di Ada Negri
850803117,IT\ICCU\LO1\1486062,April porta l'amore | Testo di A. G. Manfredi
850803119,IT\ICCU\LO1\1486296,Concerto in Sol per Pianoforte e Orchestra | Luigi Manenti
850803120,IT\ICCU\LO1\1486895,Divertimento su un tema gregoriano | Luigi Manenti
850803121,IT\ICCU\LO1\1486102,Rimorso | Luigi Manenti
850803124,IT\ICCU\LO1\1486115,Rimorso | Luigi Manenti
850803125,IT\ICCU\LO1\1486900,"Divertimento in 3 tempi | [Luigi Manenti, Via dei Musei, 17, Brescia]"
850803148,IT\ICCU\LO1\1487528,Sonata a quattro per Quartetto d'archi | Luigi Manenti
850803149,IT\ICCU\LO1\1487606,"Sonatina pe[r] Flauto e pf, 1978 | Luigi Manenti"
850803154,IT\ICCU\USM\1932250,Ce que j'aime | poésie de J. Chantepie
850803155,IT\ICCU\LO1\1487609,Sonatina per Flauto e Pianoforte | Luigi Manenti
850803156,IT\ICCU\LO1\1487586,"Trio in Si minore per Violino, Violoncello e Pianoforte | Luigi Manenti, 1964"
850803159,IT\ICCU\LO1\1487331,"Berceuse per Orchestra d'archi, 1942 | Luigi Manenti"
850803162,IT\ICCU\LO1\1487421,Quartetto in Re Maggiore | Luigi Manenti
850803167,IT\ICCU\LO1\1488679,Quattro invenzioni | C. Prosperi
850803170,IT\ICCU\LO1\1487814,"Passacaglia e Fuga, Pianoforte a 4 Mani | Luigi Manenti"
850803173,IT\ICCU\LO1\1487884,[Voci Notturne | Luigi Manenti]
850803174,IT\ICCU\MSM\0292352,Cuore mio | E. Heine
850803180,IT\ICCU\LO1\1487027,"Tema e Variazioni per Orchestra | Luigi Manenti, Via Musei 17, Brescia"
850803181,IT\ICCU\LO1\1483521,Emmaus | Testo letterario di Giovanni Cristini
850803182,IT\ICCU\LO1\1487825,Tema con Variazioni | Luigi Manenti
850803199,IT\ICCU\LO1\1487090,Divertimento Per Archi | Luigi Manenti
850803228,IT\ICCU\LO1\1487835,24 improvvisazioni nei modi maggiore e minore delle 12 tonalità della scala cromatica | [Luigi Manenti]
850803230,IT\ICCU\LUA\0516753,"Scena, e | Rondò"
850803232,IT\ICCU\LO1\1487129,"Preludio e Fuga in modo dorico (su due temi gregoriani) per Orchestra d'Archi, Arpa e timpano | di Luigi Manenti"
850803234,IT\ICCU\LO1\1485659,Nella Merope Rec.vo ed Aria Dei clementi che vedete | del Sig.r Sebastian Nasolini eseguita dalla Sig.ra Elisabeta Billinghoton nel Teatro Venier in S. Benedetto
850803235,IT\ICCU\LO1\1486924,Passacaglia e Fuga | Luigi Manenti
850803239,IT\ICCU\LO1\1486946,Passacaglia | Luigi Manenti
850803242,IT\ICCU\LO1\1487951,Danza Bacchica | Luigi Manenti
850803252,IT\ICCU\LO1\1486691,"Ciaccona | Luigi Manenti, 1964"
850803257,IT\ICCU\LUA\0516758,"Canzone all'Arpa, e | Terzetto"
850803258,IT\ICCU\LUA\0516761,"Nell'Alzira | Sena, e Cavatina"
850803286,IT\ICCU\LO1\1487713,Berceuse per Violino e piano | Luigi Manenti
850803287,IT\ICCU\LO1\1487724,Romanza per Violino con Accomp.to di Pianoforte (1924) | Luigi Manenti
850803289,IT\ICCU\LO1\1487731,"Toccata e Fuga per Organo | Luigi Manenti, 1954"
850803292,IT\ICCU\MSM\0292335,Nome di Luce | di Antonino Anile
850803294,IT\ICCU\LO1\1488218,Fughe a 4 voci. Volume 1. | L. Manenti
850803295,IT\ICCU\LO1\1488220,Fughe a 4 e 5 Voci. Volume 2. | L. Manenti
850803297,IT\ICCU\MSM\0292336,"Donna, Vorrei Morir | L. Stecchetti"
850803303,IT\ICCU\LO1\1487678,Sonata in Sol per Violino e Pianoforte | [Luigi Manenti]
850803307,IT\ICCU\LO1\1486803,Sinfonia in la minore | L. Manenti
850803314,IT\ICCU\LO1\1487688,"Sonata in do maggiore per Violino e pianoforte | [Luigi Manenti, Via dei Musei, 17, Brescia]"
850803320,IT\ICCU\LO1\1486814,Metamorphosis de un tema gregoriano | Luigi Manenti
850803322,IT\ICCU\LO1\1486816,Metamorphosis | Luigi Manenti
850803323,IT\ICCU\LO1\1487702,"Sonata N° 3 in La Minore per Violino e Pianoforte, 1977 | Luigi Manenti"
850803324,IT\ICCU\MSM\0292330,Il Nunzio | (G. Pascoli)
850803325,IT\ICCU\LO1\1486740,Sinfonia in La | Luigi Manenti
850803326,IT\ICCU\LO1\1483490,S. Messa | del M.o Manenti
850803327,IT\ICCU\LO1\1483527,Emmaus | Testo letterario di Giovanni Cristini
850803330,IT\ICCU\LO1\1483587,Emmaus | di Luigi Manenti
850803332,IT\ICCU\LO1\1487935,"Il nembo | Luigi Manenti, 1949"
850803334,IT\ICCU\LO1\1487617,3 pezzi per flauto e pf | Luigi Manenti
850803339,IT\ICCU\LO1\1486336,Concerto in Sol per pianoforte e orchestra (1964) | Luigi Manenti
850803340,IT\ICCU\LO1\1487525,Sonata a quattro per Quartetto d'archi | di Luigi Manenti
850803342,IT\ICCU\LO1\1486339,Concerto in Sol per Pianoforte e orchestra (1964) | Luigi Manenti
850803343,IT\ICCU\LO1\1487532,Sonata a quattro | Luigi Manenti
850803346,IT\ICCU\LO1\1486440,Concerto in fa maggiore per pianoforte e orchestra | Luigi Manenti
850803347,IT\ICCU\LO1\1487175,Cavatina | del Sig.r Benedetto Neri
850803348,IT\ICCU\LO1\1486364,Concerto in Sol per pianoforte e Orchestra | di Luigi Manenti
850803350,IT\ICCU\LO1\1486457,Concerto in fa Maggiore per Pianoforte e Orchestra | Luigi Manenti
850803352,IT\ICCU\LO1\1486406,Concerto in Sol per pf e orchestra | Luigi Manenti
850803353,IT\ICCU\MSM\0292351,Ricche messi | E. Heine
850803354,IT\ICCU\LO1\1486268,Se nel bianco stupore d'un mattino | Testo di Nella Berther
850803357,IT\ICCU\LO1\1486191,La Madonna del Bastone | Testo di un vecchio canto popolare
850803359,IT\ICCU\USM\1932240,Sancta Maria | Poésie de J. Bertrand
850803360,IT\ICCU\LO1\1487140,"Preludio e toccata per orchestra d'archi | Luigi Manenti, 1956"
850803362,IT\ICCU\LO1\1487142,Preludio e Toccata | Luigi Manenti
850803363,IT\ICCU\MSM\0292353,Mirano tutti i fiori | E. Heine
850803364,IT\ICCU\LO1\1486043,"Dondola, dondola | Luigi Manenti"
850803365,IT\ICCU\USM\1932258,Le pressoir | poësie de P. de Chazot
850803366,IT\ICCU\MSM\0292345,Se i fiorellini sapessero | [E. Heine]
850803371,IT\ICCU\LO1\1483769,Ave Maria | Luigi Manenti
850803375,IT\ICCU\LO1\1487134,Preludio e Fuga in Modo Dorico su Motivi Gregoriani | di Luigi Manenti
850803376,IT\ICCU\MSM\0292348,Bacio | (di A. Anile)
850803377,IT\ICCU\MSM\0292349,Solo piango il mio cordoglio | E. Heine
850803378,IT\ICCU\MSM\0292354,La calda estate | E. Heine
850803381,IT\ICCU\LO1\1484845,Kirie | M.o Manenti
850803382,IT\ICCU\MSM\0292344,Elegia primaverile | G. Villaroel
850803383,IT\ICCU\LO1\1488599,Six Duos Extraits des Ouvrages | de M.r Joseph Pleyel
850803384,IT\ICCU\BVE\0612425,Le glaneurs d'Agnès Varda. Fuga | [Joanne Bruzdowicz]
850803387,IT\ICCU\LO1\1487066,Tema e Variazioni | Luigi Manenti
850803388,IT\ICCU\LO1\1486667,Musica da concerto per Violoncello e orchestra | Riduzione per pianoforte e V.cello
850803389,IT\ICCU\LO1\1487089,Divertimento per Archi | Luigi Manenti
850803392,IT\ICCU\LO1\1487774,"Fantasia | Luigi Manenti, 956"
850803393,IT\ICCU\BVE\0612420,TV 6 films | Joanna Bruzdowicz
850803398,IT\ICCU\LO1\1486747,Sinfonia in La per orchestra sinfonica | Luigi Manenti
850803399,IT\ICCU\BVE\0612422,6 Film TV by Agnès Varda | Joanna Bruzdowicz
850803400,IT\ICCU\BVE\0612423,Les glaneurs d'Agnès Varda | Joanna Bruzdowicz
850803401,IT\ICCU\LO1\1487677,Sonata in Sol Maggiore per Violino e pianoforte | Luigi Manenti
850803402,IT\ICCU\LO1\1488290,Since first i saw your face | By Thomas Forde
850803403,IT\ICCU\LO1\1486684,Ciaccona | Luigi Manenti
850803404,IT\ICCU\LO1\1485667,Duettino cantato Nel Teatro di Brescia il Carnovale 1794 | Del Sig.r Sebastiano Nasolini
850803405,IT\ICCU\LO1\1486810,"Metamorfosi da un tema gregoriano | Luigi Manenti, Via dei Musei, 17, Brescia"
850803406,IT\ICCU\LO1\1488558,Pavana lachrimae antiquae | By John Dowland
850803407,IT\ICCU\LO1\1487037,Tema e Variazioni per orchestra | Luigi Manenti
850803408,IT\ICCU\LO1\1489922,"Sonatina per violoncello o viola, e arpa, op. 31 | Renato Grisoni"
850803409,IT\ICCU\LO1\1489750,Piccola Suite | Virginio Castagnino
850803410,IT\ICCU\LO1\1488847,L'idiota | da Dostoiewsky
850803411,IT\ICCU\LO1\1489221,"[Meditazione e tempo di passepied | Nino Mazzoni, 1922-1983]"
850803412,IT\ICCU\LO1\1489232,[Capriccio No. 3 per Flauto (Ottavino) e Arpa | Nino Mazzoni]
850803413,IT\ICCU\LO1\1489235,[Ricordi di Gioventù | Nino Mazzoni]
850803415,IT\ICCU\LO1\1489909,Serenata per Violino e Arpa | L. M. Tedeschi
850803416,IT\ICCU\LO1\1490399,"Sonatina per violoncello e arpa (o pianoforte) op. 31 | composta per il duo Amadori-Monteverde, Renato Grisoni"
850803417,IT\ICCU\LO1\1490400,"Sonatina per violoncello ed arpa op. 31 | composta per il Duo Amadori-Monteverde, Renato Grisoni"
850803418,IT\ICCU\LO1\1488946,Suite elvetica | Renato Grisoni
850803419,IT\ICCU\LO1\1490029,Recitativo e Rondò Ah non sai qual pena sia In Padova la Fiera del 1772 | Musica del Signor Giuseppe Sarti
850803420,IT\ICCU\LO1\1490032,Recit.vo et Aria | Del Sig.r Giuseppe Sarti
850803421,IT\ICCU\LO1\1490470,Improvviso Drammatico per Arpa e V.Cello | L. M. Tedeschi
850803422,IT\ICCU\LO1\1488907,Il mio diletto possedeva una vigna | Valentino Donella
850803423,IT\ICCU\BRI\0476006,Composizioni per banda pianoforte e canto | Domenico Colucci
850803424,IT\ICCU\LO1\1489021,Cavatina per Archi all'unisono con Pianoforte e Armonium | J. Raff
850803425,IT\ICCU\LO1\1490309,Il canto del Cigno Nero | H. Villa-Lobos
850803426,IT\ICCU\LO1\1490311,Myosotis | Paola M. Piazza
850803427,IT\ICCU\LO1\1489779,"Tre Danze in La Minore per Violino e Arpa, 1972 | Simonetta Heger"
850803428,IT\ICCU\LO1\1489780,Tre danze in la minore per arpa e violino | Simonetta Heger
850803429,IT\ICCU\LO1\1490342,"Svegliatevi, Arpa e Cetra... | Valentino Donella"
850803430,IT\ICCU\LO1\1490405,Sees Tock | Renato Grisoni
850803431,IT\ICCU\LO1\1490475,Elegia Per Arpa e Violoncello | L. M. Tedeschi
850803432,IT\ICCU\LO1\1490292,Elegia per Viola e Arpa | Gius. Pedemonte
850803435,IT\ICCU\LO1\1489810,Il mulino | Giacinto Mancini
850803436,IT\ICCU\LO1\1489813,Gavotta | Giacinto Mancini
850803437,IT\ICCU\LO1\1489814,Ciliegio Fiorito | Giacinto Mancini
850803438,IT\ICCU\LO1\1489836,Ninna nanna... | Mario Panatero
850803439,IT\ICCU\LO1\1489839,Allegro Gioioso | Giacomo Pedemonte
850803441,IT\ICCU\LO1\1490324,Hommage à Peter Wullimann | Carl Rütti
850803442,IT\ICCU\MO1\0035700,2: Esercizi di lettura misurata nelle chiavi del setticlavio e dettati melodici (ear training) | Antonio Di Iorio
850803443,IT\ICCU\LO1\1489136,8. Sonate (C moll) | Giuseppe Tartini
850803444,IT\ICCU\LO1\1490276,Grand Solo pour le Violon avec accompagnement d'un Second Violon | Composés par C. Schall Maitre de Musique du Theatre de Sa Majesté le Roi de Dannemarck & Norvegue
850803445,IT\ICCU\LO1\1489195,"Miraggio | Italo Lo Vetere, 1972"
850803446,IT\ICCU\LO1\1489368,Preludio e ballata | Giulio Viozzi
850803447,IT\ICCU\LO1\1489200,Pensieri... | Italo Lo Vetere
850803448,IT\ICCU\LO1\1489215,L'usignolo | F. Mariati
850803449,IT\ICCU\MO1\0035702,1: Esercizi di lettura misurata in chiave di violino e di basso e lettura intonata a 2 voci | Antonio Di Iorio
850803450,IT\ICCU\LO1\1489301,Capriccio per arpa e flauto | Francesco Pollini
850803451,IT\ICCU\LO1\1489317,Duo concertante | W. Sandelewski
850803452,IT\ICCU\LO1\1489318,Intersilenzi | C. F. Semini
850803453,IT\ICCU\LO1\1490294,Elegia per Viola e Arpa | Giuseppe Pedemonte
850803454,IT\ICCU\TO0\1887387,Interlude | pour violoncelle et piano
850803455,IT\ICCU\TO0\1889356,Auf der Suche | nach Mozart...
850803456,IT\ICCU\TO0\1889039,Wolf ǂ Wolf | für Posaune
850803457,IT\ICCU\TO0\1887372,Bassorilievo | per contrabbasso e 12 violoncelli
850803458,IT\ICCU\RT1\0030482,"Sette sonate per flauto, archi e basso continuo | A. Scarlatti"
850803459,IT\ICCU\TO0\1889035,Wandlung | nach einem Gedicht von
850803460,IT\ICCU\TO0\1889169,Contraste | für Posaunenquartett
850803461,IT\ICCU\TO0\1889049,Figuren 2. | für Gitarrenduo
850803462,IT\ICCU\TO0\1889149,Fresco | Variante für Bläser und Schlagzeug
850803463,IT\ICCU\TO0\1889158,Loc Maria | für Orgel und
850803464,IT\ICCU\TO0\1889037,Le double silence | für Altflöte
850803465,IT\ICCU\TO0\1889074,Weil ich singen werde... | in memoriam Miriam Marbe
850803466,IT\ICCU\RMS\2602454,Erlkönig | Schubert
850803467,IT\ICCU\TO0\1889138,Satya 2. | für Fagott
850803468,IT\ICCU\RMS\2602420,Der Doppelgänger | Schubert
850803469,IT\ICCU\RMS\2602760,Voyage à Paris | Poulenc
850803470,IT\ICCU\TO0\1889022,Dies Diem Docet | für Klavier
850803471,IT\ICCU\LO1\1493426,Concerto a Violino Solo ad uso del Sig.r Lorenzo Manara | del Sig.r Antonio Strinasacchi
850803472,IT\ICCU\RT1\0030442,Incanto lunare | Luciano Bettarini
850803473,IT\ICCU\TO0\1889899,Jion | per violoncello
850803474,IT\ICCU\TO0\1887097,Ombre | pour Clarinette et Piano
850803475,IT\ICCU\RT1\0030296,"Commento musicale alla poesia La madre, di Ungaretti | Luciano Bettarini"
850803476,IT\ICCU\TO0\1889110,Torre | di Si
850803477,IT\ICCU\RMS\2602616,La Princesse endormie | A. Borodine
850803478,IT\ICCU\TO0\1889126,Bindfaden String | für Flöte und Klavier
850803479,IT\ICCU\RMS\2602323,L'Orgia | Rossini
850803480,IT\ICCU\LO1\1492929,Tu te ne vai... | Giorgio Federico Ghedini
850803481,IT\ICCU\LO1\1492912,Candida mia colomba | Giorgio Federico Ghedini
850803482,IT\ICCU\TO0\1888968,Satya 3. | für Kontrabass
850803483,IT\ICCU\TO0\1888970,Adresse ta lettre à Erzeron... | pour piano à main droite
850803484,IT\ICCU\TO0\1889363,Sonata | für Viola & Klavier
850803485,IT\ICCU\TO0\1889043,Ismaïl ṣi Turnavitu | für Elektrische Gitarrenduo
850803486,IT\ICCU\LO1\1493014,Dormi pure | S. Scuderi
850803487,IT\ICCU\TO0\1889160,"Ichthys | für Violine, Cello"
850803488,IT\ICCU\TO0\1889163,Medrea | für Bassklarinette B
850803489,IT\ICCU\TO0\1889165,à tout jamais | à sa tristesse...
850803490,IT\ICCU\TO0\1887051,Tramonti | per flauti e pianoforte
850803491,IT\ICCU\RMS\2601901,Look to the wind | music by Peggy Stuart
850803492,IT\ICCU\TO0\1889093,"Frühlingslied | für Chor, Blockflöte und Schlegzeug (Orff Instrumente)"
